 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/15/2016


"Rank","Name","W","L","Pct"
"125","Pepperdine","31","18-13","804","25.94"
"126","UC Davis","30","11-19","778","25.93"
"127","San Jose St.","31","9-22","803","25.90"
"128","Cincinnati","32","22-10","828","25.88"
"129","Washington St.","31","9-22","802","25.87"
"","Oral Roberts","31","14-17","802","25.87"
"131","UT Martin","33","19-14","852","25.82"
"132","Sam Houston St.","34","18-16","877","25.79"
"133","Georgia Tech","33","19-14","851","25.79"
"","Idaho","33","21-12","851","25.79"
"135","CSU Bakersfield","32","24-8","825","25.78"
"","North Dakota St.","32","20-12","825","25.78"
"137","Kentucky","34","26-8","876","25.76"
"138","Air Force","32","14-18","824","25.75"
"","Northwestern","32","20-12","824","25.75"
"140","North Florida","34","22-12","875","25.74"
"141","NC State","33","16-17","849","25.73"
"142","Tennessee St.","31","20-11","797","25.71"
"143","Fresno St.","34","25-9","874","25.71"
"144","Fairfield","32","19-13","822","25.69"
"145","Detroit Mercy","31","16-15","796","25.68"
"146","Florida St.","33","20-13","847","25.67"
"147","Idaho St.","31","16-15","794","25.61"
"148","UNCW","32","25-7","819","25.59"
"149","Old Dominion","35","22-13","895","25.57"
"150","Temple","32","21-11","818","25.56"
"151","Longwood","33","10-23","843","25.55"
"","Davidson","33","20-13","843","25.55"
"153","Penn","28","11-17","715","25.54"
"154","Southern U.","34","22-12","868","25.53"
"155","Drake","31","7-24","790","25.48"
"156","Howard","32","12-20","815","25.47"
"","Saint Louis","32","11-21","815","25.47"
"158","Central Ark.","28","7-21","713","25.46"
"159","Rider","33","13-20","840","25.45"
"160","LIU Brooklyn","31","16-15","789","25.45"
"161","Texas Southern","33","18-15","839","25.42"
"162","Utah St.","31","16-15","788","25.42"
"","Auburn","31","11-20","788","25.42"
"164","Tennessee","34","15-19","864","25.41"
"165","South Alabama","33","14-19","838","25.39"
"166","Pacific","28","8-20","711","25.39"
"167","Arkansas","32","16-16","812","25.38"
"","Pittsburgh","32","21-11","812","25.38"
"169","Indiana","32","25-7","811","25.34"
"","Montana","32","21-11","811","25.34"
"171","Seattle U","30","14-16","760","25.33"
"172","Lamar University","30","11-19","758","25.27"
"173","Troy","31","9-22","783","25.26"
"174","USC Upstate","32","10-22","808","25.25"
"175","UC Riverside","33","14-19","833","25.24"
"176","ETSU","34","23-11","858","25.24"
"177","La.-Monroe","34","20-14","857","25.21"
"178","Austin Peay","35","18-17","882","25.20"
"179","Bradley","32","5-27","806","25.19"
"","Ole Miss","32","20-12","806","25.19"
"181","Long Beach St.","35","20-15","881","25.17"
"182","Notre Dame","32","21-11","805","25.16"
"183","NJIT","31","17-14","778","25.10"
"184","Miami (FL)","32","25-7","802","25.06"
"","Missouri St.","32","13-19","802","25.06"
"186","Oklahoma St.","32","12-20","801","25.03"
"187","Tulane","34","12-22","851","25.03"
"188","Butler","31","21-10","775","25.00"
"","Houston","31","22-9","775","25.00"
"","Sacred Heart","30","12-18","750","25.00"
"","Kent St.","32","19-13","800","25.00"
"","Central Mich.","32","17-15","800","25.00"
"193","Rutgers","32","7-25","799","24.97"
"194","McNeese","29","9-20","724","24.97"
"195","Gardner-Webb","33","17-16","823","24.94"
"196","Omaha","31","18-13","773","24.94"
"","Tulsa","31","20-11","773","24.94"
"198","Binghamton","30","8-22","748","24.93"
"199","Providence","33","23-10","822","24.91"
"","Charlotte","33","14-19","822","24.91"
"201","St. John's (NY)","32","8-24","797","24.91"
"","Illinois St.","32","18-14","797","24.91"
"","Youngstown St.","32","11-21","797","24.91"
"204","UTRGV","30","8-22","747","24.90"
"205","Chattanooga","34","29-5","846","24.88"
"206","Towson","32","20-12","796","24.88"
"","Boise St.","32","20-12","796","24.88"
"","North Texas","32","12-20","796","24.88"
"209","VCU","34","24-10","845","24.85"
"210","St. Francis Brooklyn","32","15-17","795","24.84"
"211","Charleston So.","30","9-21","745","24.83"
"212","Mississippi St.","31","14-17","769","24.81"
"213","Saint Francis (PA)","30","13-17","744","24.80"
"214","Santa Clara","31","11-20","768","24.77"
"","Wyoming","31","13-18","768","24.77"
"","Radford","31","16-15","768","24.77"
"","Louisville","31","23-8","768","24.77"
"218","Cal Poly","30","10-20","743","24.77"
"219","Navy","33","19-14","817","24.76"
"220","UNC Greensboro","32","14-18","792","24.75"
"221","Columbia","31","21-10","767","24.74"
"","Portland St.","31","13-18","767","24.74"
"223","Northeastern","33","18-15","816","24.73"
"224","Florida A&M","29","8-21","717","24.72"
"225","N.C. A&T","32","10-22","791","24.72"
"226","Furman","34","19-15","840","24.71"
"227","Northern Ariz.","30","5-25","741","24.70"
"228","Little Rock","33","29-4","815","24.70"
"229","Montana St.","31","14-17","765","24.68"
"230","UNI","34","22-12","839","24.68"
"231","Alabama","33","18-15","814","24.67"
"232","Central Conn. St.","29","4-25","715","24.66"
"233","St. Bonaventure","30","22-8","739","24.63"
"234","Wright St.","35","22-13","862","24.63"
"235","Lehigh","32","17-15","788","24.63"
"","South Dakota","32","14-18","788","24.63"
"237","Alabama St.","31","14-17","762","24.58"
"238","Western Caro.","33","16-17","811","24.58"
"239","Mississippi Val.","34","7-27","834","24.53"
"240","Eastern Mich.","33","18-15","809","24.52"
"241","IUPUI","32","13-19","784","24.50"
"242","Arizona St.","32","15-17","783","24.47"
"","Niagara","32","7-25","783","24.47"
"","N.C. Central","32","13-19","783","24.47"
"","Rhode Island","32","17-15","783","24.47"
"246","Minnesota","31","8-23","758","24.45"
"247","Ga. Southern","31","14-17","757","24.42"
"248","Oregon","34","28-6","830","24.41"
"249","Nicholls St.","34","11-23","829","24.38"
"250","Southeastern La.","33","12-21","804","24.36"
"251","Bethune-Cookman","32","14-18","779","24.34"
"252","Penn St.","32","16-16","778","24.31"
"","Southern Ill.","32","22-10","778","24.31"
"254","East Carolina","32","12-20","777","24.28"
"255","Clemson","31","17-14","752","24.26"
"256","Northern Colo.","31","10-21","751","24.23"
"257","Virginia Tech","33","19-14","799","24.21"
"258","Col. of Charleston","31","17-14","750","24.19"
"259","Michigan","34","22-12","822","24.18"
"260","Campbell","30","12-18","725","24.17"
"261","Presbyterian","31","11-20","749","24.16"
"262","Samford","33","14-19","797","24.15"
"263","Nebraska","34","16-18","821","24.15"
"264","Bryant","31","8-23","748","24.13"
"265","Appalachian St.","31","9-22","747","24.10"
"266","Duke","33","23-10","795","24.09"
"267","Richmond","32","16-16","770","24.06"
"268","Illinois","34","15-19","818","24.06"
"269","Southeast Mo. St.","29","5-24","697","24.03"
"270","Fordham","30","17-13","720","24.00"
"","Loyola Maryland","30","9-21","720","24.00"
"272","Oregon St.","31","19-12","743","23.97"
"273","Coppin St.","31","9-22","742","23.94"
"","DePaul","31","9-22","742","23.94"
"275","Fla. Atlantic","33","8-25","789","23.91"
"276","Maine","30","8-22","717","23.90"
"277","Dartmouth","28","10-18","669","23.89"
"278","Southern Miss.","29","8-21","692","23.86"
"279","Texas Tech","31","19-12","739","23.84"
"280","A&M-Corpus Christi","32","25-7","762","23.81"
"","Eastern Wash.","32","17-15","762","23.81"
"282","Lafayette","30","6-24","714","23.80"
"","Grambling","30","7-23","714","23.80"
"","New Orleans","30","10-20","714","23.80"
"","Marist","30","7-23","714","23.80"
"286","Portland","32","12-20","761","23.78"
"287","Cornell","28","10-18","665","23.75"
"288","Norfolk St.","33","17-16","783","23.73"
"289","UTSA","32","5-27","759","23.72"
"","Syracuse","32","19-13","759","23.72"
"291","Chicago St.","32","4-28","758","23.69"
"","Rice","32","12-20","758","23.69"
"293","Baylor","33","22-11","781","23.67"
"294","South Carolina St.","34","19-15","803","23.62"
"295","SIUE","28","6-22","660","23.57"
"296","Boston College","32","7-25","754","23.56"
"297","San Diego","30","9-21","706","23.53"
"298","Texas","32","20-12","753","23.53"
"","The Citadel","32","10-22","753","23.53"
"300","Texas St.","31","15-16","729","23.52"
"301","UMKC","31","12-19","728","23.48"
"302","Wisconsin","32","20-12","751","23.47"
"303","VMI","30","9-21","704","23.47"
"304","SFA","32","27-5","750","23.44"
"305","Eastern Ill.","30","13-17","703","23.43"
"306","Eastern Ky.","31","15-16","725","23.39"
"307","West Virginia","34","26-8","791","23.26"
"308","Kansas St.","33","17-16","766","23.21"
"309","Stanford","30","15-15","696","23.20"
"310","Alabama A&M","29","11-18","672","23.17"
"311","Kennesaw St.","31","11-20","718","23.16"
"312","Wofford","32","15-17","741","23.16"
"313","UMES","32","10-22","740","23.13"
"314","Hartford","33","10-23","763","23.12"
"315","UMBC","32","7-25","738","23.06"
"","Robert Morris","32","10-22","738","23.06"
"317","High Point","32","21-11","737","23.03"
"318","Fairleigh Dickinson","33","18-15","760","23.03"
"319","TCU","33","12-21","758","22.97"
"320","Morgan St.","31","9-22","712","22.97"
"321","Alcorn","30","15-15","688","22.93"
"322","Virginia","33","26-7","756","22.91"
"323","Murray St.","31","17-14","710","22.90"
"324","Loyola Chicago","32","15-17","732","22.88"
"325","Savannah St.","31","16-15","708","22.84"
"326","Liberty","32","13-19","729","22.78"
"327","Georgia St.","30","16-14","682","22.73"
"328","Northwestern St.","28","8-20","633","22.61"
"329","Cleveland St.","32","9-23","723","22.59"
"","Delaware St.","32","7-25","723","22.59"
"331","Loyola Marymount","31","14-17","698","22.52"
"","Drexel","31","6-25","698","22.52"
"333","Morehead St.","32","20-12","719","22.47"
"334","Miami (OH)","33","13-20","741","22.45"
"335","Colgate","30","13-17","670","22.33"
"336","Southern Utah","29","5-24","640","22.07"
"337","La Salle","31","9-22","683","22.03"
"338","Holy Cross","33","14-19","725","21.97"
"339","Canisius","33","14-19","723","21.91"
"340","Jacksonville St.","31","8-23","679","21.90"
"341","Manhattan","31","13-18","674","21.74"
"342","Mt. St. Mary's","33","14-19","704","21.33"
"343","American","31","12-19","656","21.16"
"344","Prairie View","31","7-24","642","20.71"
"345","Ark.-Pine Bluff","33","8-25","682","20.67"
"346","Denver","31","16-15","613","19.77"
Reclassifying
"NR","Grand Canyon","32","26-6","853","26.66"
"NR","Incarnate Word","29","17-12","742","25.59"
"NR","Northern Ky.","30","9-21","751","25.03"
"NR","UMass Lowell","29","11-18","698","24.07"
"NR","Abilene Christian","31","13-18","722","23.29"

NCAA Men's Basketball
Division ITotal Rebounds Per Game
Through Games 03/15/2016


"Rank","Name","GM","ORebs","DRebs","REB","RPG"
"1","UT Arlington","33","494","953","1447","43.85"
"2","Quinnipiac","30","498","804","1302","43.40"
"3","George Mason","32","419","940","1359","42.47"
"4","Colorado","33","437","963","1400","42.42"
"5","Michigan St.","34","419","1005","1424","41.88"
"6","Valparaiso","33","427","954","1381","41.85"
"7","Hampton","31","438","853","1291","41.65"
"8","Louisiana","31","444","845","1289","41.58"
"9","UIC","30","406","829","1235","41.17"
"10","New Mexico St.","34","415","983","1398","41.12"
"11","BYU","33","397","958","1355","41.06"
"12","Xavier","32","418","894","1312","41.00"
"13","North Carolina","34","477","916","1393","40.97"
"14","Purdue","34","397","995","1392","40.94"
"15","South Carolina","33","468","882","1350","40.91"
"16","Nevada","32","399","910","1309","40.91"
"17","Army West Point","32","396","906","1302","40.69"
"18","FGCU","34","402","977","1379","40.56"
"19","Memphis","34","436","939","1375","40.44"
"20","Yale","28","379","752","1131","40.39"
"21","Arizona","33","384","944","1328","40.24"
"22","Wagner","32","448","836","1284","40.13"
"23","Arkansas St.","31","334","909","1243","40.10"
"24","Mercer","34","436","927","1363","40.09"
"25","Siena","34","455","907","1362","40.06"
"26","Seton Hall","33","425","896","1321","40.03"
"27","Colorado St.","34","442","917","1359","39.97"
"","Florida","34","442","917","1359","39.97"
"29","California","33","374","945","1319","39.97"
"30","Washington","33","460","858","1318","39.94"
"31","Jackson St.","35","466","924","1390","39.71"
"32","Oakland","32","374","895","1269","39.66"
"33","Gonzaga","33","350","957","1307","39.61"
"34","UCLA","32","393","874","1267","39.59"
"35","NC State","33","457","849","1306","39.58"
"36","Stony Brook","32","401","865","1266","39.56"
"37","Southern California","33","396","906","1302","39.45"
"38","SMU","30","396","787","1183","39.43"
"39","Cincinnati","32","432","828","1260","39.38"
"40","San Francisco","30","388","793","1181","39.37"
"41","Towson","32","461","796","1257","39.28"
"42","Northern Ill.","33","405","890","1295","39.24"
"43","Hofstra","33","391","903","1294","39.21"
"44","Georgia","32","373","881","1254","39.19"
"45","West Virginia","34","541","791","1332","39.18"
"46","Coastal Caro.","30","343","832","1175","39.17"
"47","Duquesne","32","327","926","1253","39.16"
"48","Buffalo","34","417","913","1330","39.12"
"49","Lamar University","30","415","758","1173","39.10"
"50","New Hampshire","31","358","853","1211","39.06"
"51","Georgia Tech","33","437","851","1288","39.03"
"52","James Madison","32","335","912","1247","38.97"
"53","Texas A&M","34","436","887","1323","38.91"
"54","Green Bay","35","451","909","1360","38.86"
"","Old Dominion","35","465","895","1360","38.86"
"56","UCF","30","329","836","1165","38.83"
"57","Monmouth","34","366","954","1320","38.82"
"58","Oklahoma","32","343","899","1242","38.81"
"59","San Diego St.","34","399","919","1318","38.76"
"","Kentucky","34","442","876","1318","38.76"
"61","Dayton","32","317","920","1237","38.66"
"62","Western Ky.","34","405","907","1312","38.59"
"","Saint Joseph's","34","345","967","1312","38.59"
"64","Vanderbilt","33","313","959","1272","38.55"
"65","South Fla.","33","413","858","1271","38.52"
"66","UAB","32","359","872","1231","38.47"
"67","Ole Miss","32","424","806","1230","38.44"
"68","Iowa","31","369","821","1190","38.39"
"69","Albany (NY)","32","376","852","1228","38.38"
"70","UNLV","33","371","895","1266","38.36"
"71","CSU Bakersfield","32","401","825","1226","38.31"
"72","USC Upstate","32","417","808","1225","38.28"
"73","Wake Forest","31","377","809","1186","38.26"
"74","Pittsburgh","32","410","812","1222","38.19"
"75","Louisville","31","415","768","1183","38.16"
"76","Ohio St.","34","368","929","1297","38.15"
"77","Gardner-Webb","33","435","823","1258","38.12"
"78","Howard","32","403","815","1218","38.06"
"","Jacksonville","32","339","879","1218","38.06"
"80","Tennessee","34","428","864","1292","38.00"
"81","Indiana St.","32","343","872","1215","37.97"
"","Louisiana Tech","32","347","868","1215","37.97"
"83","Houston","31","402","775","1177","37.97"
"84","Radford","31","408","768","1176","37.94"
"85","LIU Brooklyn","31","386","789","1175","37.90"
"86","George Washington","33","391","859","1250","37.88"
"87","South Dakota St.","32","357","855","1212","37.88"
"88","New Orleans","30","422","714","1136","37.87"
"89","Texas Southern","33","408","839","1247","37.79"
"","UNC Asheville","33","384","863","1247","37.79"
"91","Kansas","34","361","922","1283","37.74"
"92","Delaware","30","330","802","1132","37.73"
"93","Detroit Mercy","31","373","796","1169","37.71"
"94","Kent St.","32","405","800","1205","37.66"
"95","Wichita St.","33","382","860","1242","37.64"
"96","Sacred Heart","30","378","750","1128","37.60"
"97","UNCW","32","384","819","1203","37.59"
"98","Fresno St.","34","404","874","1278","37.59"
"99","UC Santa Barbara","31","329","836","1165","37.58"
"100","Weber St.","34","291","984","1275","37.50"
"","Hawaii","32","344","856","1200","37.50"
"102","Akron","35","373","937","1310","37.43"
"103","FIU","32","328","869","1197","37.41"
"104","Baylor","33","453","781","1234","37.39"
"105","Montana St.","31","394","765","1159","37.39"
"106","Indiana","32","385","811","1196","37.38"
"107","VCU","34","425","845","1270","37.35"
"","Utah","34","328","942","1270","37.35"
"109","Central Ark.","28","331","713","1044","37.29"
"110","Idaho","33","379","851","1230","37.27"
"","Marshall","33","341","889","1230","37.27"
"","LSU","33","368","862","1230","37.27"
"113","Harvard","30","318","800","1118","37.27"
"114","Tulane","34","415","851","1266","37.24"
"115","South Alabama","33","390","838","1228","37.21"
"116","Cal St. Fullerton","30","335","781","1116","37.20"
"117","Alabama St.","31","391","762","1153","37.19"
"118","Western Mich.","32","359","831","1190","37.19"
"119","Morehead St.","32","469","719","1188","37.13"
"120","Florida St.","33","378","847","1225","37.12"
"121","Tennessee St.","31","352","797","1149","37.06"
"122","Bethune-Cookman","32","407","779","1186","37.06"
"","Arkansas","32","374","812","1186","37.06"
"124","Coppin St.","31","406","742","1148","37.03"
"125","Elon","32","335","850","1185","37.03"
"","St. Francis Brooklyn","32","390","795","1185","37.03"
"127","Sam Houston St.","34","382","877","1259","37.03"
"128","Middle Tenn.","33","341","879","1220","36.97"
"129","Iona","32","339","842","1181","36.91"
"130","Princeton","28","279","754","1033","36.89"
"131","Pepperdine","31","339","804","1143","36.87"
"132","Saint Peter's","30","322","783","1105","36.83"
"133","Austin Peay","35","407","882","1289","36.83"
"134","Creighton","33","313","902","1215","36.82"
"135","N.C. Central","32","395","783","1178","36.81"
"136","UC Irvine","34","328","923","1251","36.79"
"137","Arizona St.","32","394","783","1177","36.78"
"138","Appalachian St.","31","393","747","1140","36.77"
"139","Temple","32","358","818","1176","36.75"
"140","Utah Valley","30","277","825","1102","36.73"
"141","Seattle U","30","341","760","1101","36.70"
"","Bucknell","30","311","790","1101","36.70"
"143","North Dakota","32","284","889","1173","36.66"
"","New Mexico","32","310","863","1173","36.66"
"145","Chicago St.","32","414","758","1172","36.63"
"146","William & Mary","31","258","877","1135","36.61"
"147","UT Martin","33","356","852","1208","36.61"
"148","Auburn","31","346","788","1134","36.58"
"149","Providence","33","385","822","1207","36.58"
"150","UConn","34","322","920","1242","36.53"
"151","Troy","31","349","783","1132","36.52"
"152","Houston Baptist","33","338","867","1205","36.52"
"153","Ga. Southern","31","374","757","1131","36.48"
"154","Niagara","32","384","783","1167","36.47"
"155","Cal Poly","30","351","743","1094","36.47"
"156","Kansas St.","33","437","766","1203","36.45"
"157","San Jose St.","31","327","803","1130","36.45"
"158","Northwestern","32","342","824","1166","36.44"
"159","Saint Francis (PA)","30","349","744","1093","36.43"
"160","Lipscomb","33","335","867","1202","36.42"
"161","Butler","31","354","775","1129","36.42"
"162","Bowling Green","34","345","893","1238","36.41"
"163","Brown","28","272","747","1019","36.39"
"164","Western Caro.","33","389","811","1200","36.36"
"165","Duke","33","404","795","1199","36.33"
"166","Purdue Fort Wayne","33","331","867","1198","36.30"
"","Ball St.","33","307","891","1198","36.30"
"168","Toledo","32","306","855","1161","36.28"
"169","La.-Monroe","34","376","857","1233","36.26"
"170","Winthrop","32","291","869","1160","36.25"
"171","UTEP","33","299","897","1196","36.24"
"","Eastern Mich.","33","387","809","1196","36.24"
"","Charlotte","33","374","822","1196","36.24"
"174","Milwaukee","33","321","874","1195","36.21"
"175","Central Conn. St.","29","335","715","1050","36.21"
"176","CSUN","30","303","783","1086","36.20"
"177","North Texas","32","362","796","1158","36.19"
"178","The Citadel","32","404","753","1157","36.16"
"179","Longwood","33","350","843","1193","36.15"
"180","Oregon","34","399","830","1229","36.15"
"181","Boston U.","32","293","861","1154","36.06"
"","Iowa St.","32","291","863","1154","36.06"
"","Notre Dame","32","349","805","1154","36.06"
"184","McNeese","29","321","724","1045","36.03"
"185","Southern U.","34","356","868","1224","36.00"
"186","Navy","33","370","817","1187","35.97"
"187","N.C. A&T","32","357","791","1148","35.88"
"188","Sacramento St.","31","302","810","1112","35.87"
"189","Tennessee Tech","30","285","791","1076","35.87"
"190","Dartmouth","28","335","669","1004","35.86"
"191","Chattanooga","34","372","846","1218","35.82"
"192","Georgetown","33","316","865","1181","35.79"
"193","Penn","28","287","715","1002","35.79"
"194","Missouri","31","295","814","1109","35.77"
"195","Long Beach St.","35","371","881","1252","35.77"
"196","Marquette","33","311","869","1180","35.76"
"197","Stetson","34","331","884","1215","35.74"
"","ETSU","34","357","858","1215","35.74"
"199","Alcorn","30","384","688","1072","35.73"
"200","Utah St.","31","319","788","1107","35.71"
"201","St. John's (NY)","32","345","797","1142","35.69"
"202","SIUE","28","339","660","999","35.68"
"203","Illinois St.","32","344","797","1141","35.66"
"","Massachusetts","32","307","834","1141","35.66"
"205","Furman","34","372","840","1212","35.65"
"206","St. Bonaventure","30","330","739","1069","35.63"
"207","Villanova","34","315","896","1211","35.62"
"208","Mississippi Val.","34","375","834","1209","35.56"
"209","Ohio","32","273","864","1137","35.53"
"","Syracuse","32","378","759","1137","35.53"
"211","Oral Roberts","31","299","802","1101","35.52"
"212","Maryland","33","304","867","1171","35.48"
"213","Southern Ill.","32","357","778","1135","35.47"
"","Missouri St.","32","333","802","1135","35.47"
"215","Pacific","28","282","711","993","35.46"
"216","Rider","33","330","840","1170","35.45"
"217","Evansville","34","260","945","1205","35.44"
"218","Omaha","31","324","773","1097","35.39"
"219","Portland St.","31","329","767","1096","35.35"
"220","SFA","32","380","750","1130","35.31"
"","Portland","32","369","761","1130","35.31"
"222","Mississippi St.","31","325","769","1094","35.29"
"223","Southeast Mo. St.","29","326","697","1023","35.28"
"224","Vermont","34","307","892","1199","35.26"
"225","A&M-Corpus Christi","32","366","762","1128","35.25"
"226","Nebraska","34","377","821","1198","35.24"
"227","UC Riverside","33","328","833","1161","35.18"
"228","Loyola Maryland","30","334","720","1054","35.13"
"","Maine","30","337","717","1054","35.13"
"230","Morgan St.","31","377","712","1089","35.13"
"231","Western Ill.","27","233","715","948","35.11"
"232","Charleston So.","30","308","745","1053","35.10"
"233","North Dakota St.","32","298","825","1123","35.09"
"234","Columbia","31","320","767","1087","35.06"
"235","Tulsa","31","313","773","1086","35.03"
"236","Col. of Charleston","31","335","750","1085","35.00"
"","Davidson","33","312","843","1155","35.00"
"","Saint Mary's (CA)","33","291","864","1155","35.00"
"239","Central Mich.","32","319","800","1119","34.97"
"240","UMKC","31","356","728","1084","34.97"
"241","Rhode Island","32","335","783","1118","34.94"
"242","Wisconsin","32","366","751","1117","34.91"
"243","Florida A&M","29","293","717","1010","34.83"
"244","Northern Colo.","31","328","751","1079","34.81"
"245","Rutgers","32","314","799","1113","34.78"
"","Fairfield","32","291","822","1113","34.78"
"247","Idaho St.","31","284","794","1078","34.77"
"248","Miami (FL)","32","310","802","1112","34.75"
"249","NJIT","31","299","778","1077","34.74"
"250","Norfolk St.","33","363","783","1146","34.73"
"251","Penn St.","32","333","778","1111","34.72"
"","Oklahoma St.","32","310","801","1111","34.72"
"","Boise St.","32","315","796","1111","34.72"
"254","Belmont","31","264","811","1075","34.68"
"255","Air Force","32","285","824","1109","34.66"
"","Montana","32","298","811","1109","34.66"
"257","Samford","33","346","797","1143","34.64"
"258","Oregon St.","31","330","743","1073","34.61"
"259","Clemson","31","320","752","1072","34.58"
"260","Alabama","33","327","814","1141","34.58"
"","Virginia Tech","33","342","799","1141","34.58"
"262","Alabama A&M","29","330","672","1002","34.55"
"263","Southeastern La.","33","336","804","1140","34.55"
"264","Texas","32","352","753","1105","34.53"
"","IUPUI","32","321","784","1105","34.53"
"266","UC Davis","30","256","778","1034","34.47"
"267","Minnesota","31","310","758","1068","34.45"
"268","Texas St.","31","336","729","1065","34.35"
"269","North Florida","34","293","875","1168","34.35"
"270","Fordham","30","310","720","1030","34.33"
"271","UNC Greensboro","32","306","792","1098","34.31"
"272","East Carolina","32","320","777","1097","34.28"
"273","Lehigh","32","307","788","1095","34.22"
"274","DePaul","31","317","742","1059","34.16"
"","Texas Tech","31","320","739","1059","34.16"
"276","Stanford","30","328","696","1024","34.13"
"277","Binghamton","30","273","748","1021","34.03"
"278","UTSA","32","327","759","1086","33.94"
"279","Little Rock","33","302","815","1117","33.85"
"280","Washington St.","31","247","802","1049","33.84"
"281","Canisius","33","393","723","1116","33.82"
"282","Bradley","32","276","806","1082","33.81"
"283","Bryant","31","300","748","1048","33.81"
"284","Loyola Marymount","31","349","698","1047","33.77"
"","Presbyterian","31","298","749","1047","33.77"
"","Santa Clara","31","279","768","1047","33.77"
"287","Youngstown St.","32","283","797","1080","33.75"
"288","TCU","33","355","758","1113","33.73"
"289","South Carolina St.","34","342","803","1145","33.68"
"290","Northeastern","33","295","816","1111","33.67"
"291","UMES","32","337","740","1077","33.66"
"","South Dakota","32","289","788","1077","33.66"
"293","Nicholls St.","34","315","829","1144","33.65"
"294","Drake","31","253","790","1043","33.65"
"295","Fairleigh Dickinson","33","348","760","1108","33.58"
"296","High Point","32","337","737","1074","33.56"
"297","Kennesaw St.","31","322","718","1040","33.55"
"298","UTRGV","30","257","747","1004","33.47"
"299","Eastern Ill.","30","299","703","1002","33.40"
"300","Northern Ariz.","30","260","741","1001","33.37"
"301","Delaware St.","32","340","723","1063","33.22"
"302","San Diego","30","289","706","995","33.17"
"303","Eastern Wash.","32","299","762","1061","33.16"
"","Cleveland St.","32","338","723","1061","33.16"
"305","VMI","30","290","704","994","33.13"
"306","Drexel","31","324","698","1022","32.97"
"307","Rice","32","294","758","1052","32.88"
"308","Murray St.","31","308","710","1018","32.84"
"309","Northwestern St.","28","286","633","919","32.82"
"310","Grambling","30","270","714","984","32.80"
"311","Saint Louis","32","230","815","1045","32.66"
"312","Robert Morris","32","303","738","1041","32.53"
"313","Marist","30","261","714","975","32.50"
"314","Cornell","28","244","665","909","32.46"
"315","Fla. Atlantic","33","282","789","1071","32.45"
"316","Miami (OH)","33","326","741","1067","32.33"
"317","Campbell","30","242","725","967","32.23"
"318","Eastern Ky.","31","274","725","999","32.23"
"319","Savannah St.","31","290","708","998","32.19"
"320","Prairie View","31","355","642","997","32.16"
"321","Jacksonville St.","31","315","679","994","32.06"
"322","Michigan","34","267","822","1089","32.03"
"323","Richmond","32","251","770","1021","31.91"
"324","Virginia","33","296","756","1052","31.88"
"325","Lafayette","30","242","714","956","31.87"
"326","UMBC","32","279","738","1017","31.78"
"327","Southern Miss.","29","228","692","920","31.72"
"328","Wofford","32","274","741","1015","31.72"
"329","Colgate","30","280","670","950","31.67"
"330","Illinois","34","258","818","1076","31.65"
"331","Wright St.","35","232","862","1094","31.26"
"332","Boston College","32","243","754","997","31.16"
"333","Mt. St. Mary's","33","318","704","1022","30.97"
"334","La Salle","31","274","683","957","30.87"
"335","Georgia St.","30","243","682","925","30.83"
"336","Loyola Chicago","32","246","732","978","30.56"
"337","Ark.-Pine Bluff","33","322","682","1004","30.42"
"338","Wyoming","31","175","768","943","30.42"
"339","Southern Utah","29","238","640","878","30.28"
"340","Holy Cross","33","269","725","994","30.12"
"341","Hartford","33","230","763","993","30.09"
"342","UNI","34","183","839","1022","30.06"
"343","Manhattan","31","242","674","916","29.55"
"344","Liberty","32","214","729","943","29.47"
"345","American","31","218","656","874","28.19"
"346","Denver","31","168","613","781","25.19"
Reclassifying
"NR","Grand Canyon","32","373","853","1226","38.31"
"NR","Northern Ky.","30","281","751","1032","34.40"
"NR","Incarnate Word","29","232","742","974","33.59"
"NR","UMass Lowell","29","249","698","947","32.66"
"NR","Abilene Christian","31","269","722","991","31.97"

NCAA Men's Basketball
Division ITurnovers Forced
Through Games 03/15/2016


"Rank","Name","GM","Opp TO","Avg"
"1","SFA","32","596","18.63"
"2","West Virginia","34","617","18.15"
"3","Mt. St. Mary's","33","573","17.36"
"4","Green Bay","35","590","16.86"
"5","The Citadel","32","538","16.81"
"6","Maine","30","497","16.57"
"7","New Orleans","30","494","16.47"
"8","Washington","33","541","16.39"
"9","A&M-Corpus Christi","32","521","16.28"
"10","Prairie View","31","499","16.10"
"11","Eastern Mich.","33","529","16.03"
"12","Omaha","31","491","15.84"
"","Manhattan","31","491","15.84"
"14","UNC Asheville","33","519","15.73"
"15","Fordham","30","468","15.60"
"16","Tennessee St.","31","481","15.52"
"17","Fairleigh Dickinson","33","510","15.45"
"18","Savannah St.","31","479","15.45"
"19","VCU","34","525","15.44"
"20","Wichita St.","33","507","15.36"
"21","Robert Morris","32","490","15.31"
"","CSU Bakersfield","32","490","15.31"
"23","UNLV","33","504","15.27"
"24","UNCW","32","485","15.16"
"25","Monmouth","34","515","15.15"
"26","UT Arlington","33","498","15.09"
"27","Eastern Ky.","31","467","15.06"
"28","Fresno St.","34","510","15.00"
"","South Carolina","33","495","15.00"
"30","Southern Ill.","32","479","14.97"
"31","Ga. Southern","31","464","14.97"
